tile_zoom,tile_x,tile_y,fid,au_ID_concatenated,au_country,au_level1,au_level2,b_ADM1_PCODE,b_ADM2_PCODE,b_ADM1_ES,b_ADM2_ES,b_ADM1_PT,b_ADM2_PT,au_area_km2,au_population,au_invest_with_presence,au_no_info,grupo_EMC,grupo_EMBF,grupo_ELN,grupo_CDF_AGC,grupo_Seg_Marquetalia,grupo_Los_Lobos,grupo_Los_Choneros,grupo_CV,grupo_PCC,grupo_Others,total_grupos_presentes,grupos_detalle_ES,grupos_detalle_PT,grupos_detalle_EN
5,11,17,308,,,,,BR52,BR5200803,,,Goiás,Alvorada do Norte,1259.55,,,,,,,,,,,,,,,,,
5,11,17,309,,,,,BR52,BR5209804,,,Goiás,Hidrolina,580.39,,,,,,,,,,,,,,,,,
5,11,17,310,,,,,BR52,BR5214861,,,Goiás,Nova Glória,413.36,,,,,,,,,,,,,,,,,
5,11,17,311,,,,,BR52,BR5203203,,,Goiás,Barro Alto,1093.22,,,,,,,,,,,,,,,,,
5,11,17,312,,,,,BR52,BR5219357,,,Goiás,Santa Isabel,807.74,,,,,,,,,,,,,,,,,
5,11,17,313,,,,,BR52,BR5208608,,,Goiás,Goianésia,1547.34,,,,,,,,,,,,,,,,,
5,11,17,314,,,,,BR52,BR5216908,,,Goiás,Pilar de Goiás,906.26,,,,,,,,,,,,,,,,,
5,11,17,315,,,,,BR52,BR5210158,,,Goiás,Ipiranga de Goiás,240.66,,,,,,,,,,,,,,,,,
5,11,17,316,,,,,BR52,BR5218607,,,Goiás,Rialma,268.3,,,,,,,,,,,,,,,,,
5,11,17,317,,,,,BR52,BR5222302,,,Goiás,Vila Propício,2181.67,,,,,,,,,,,,,,,,,
5,11,17,318,,,,,BR52,BR5205406,,,Goiás,Ceres,214.27,,,,,,,,,,,,,,,,,
5,11,17,319,,,,,BR52,BR5205802,,,Goiás,Corumbá de Goiás,1062.33,,,,,,,,,,,,,,,,,
5,11,17,320,,,,,BR52,BR5205513,,,Goiás,Cocalzinho de Goiás,1789.01,,,,,,,,,,,,,,,,,
5,11,17,321,,,,,BR52,BR5212055,,,Goiás,Jesúpolis,122.3,,,,,,,,,,,,,,,,,
5,11,17,322,,,,,BR52,BR5210562,,,Goiás,Itaguari,147.14,,,,,,,,,,,,,,,,,
5,11,17,323,,,,,BR52,BR5210604,,,Goiás,Itaguaru,239.63,,,,,,,,,,,,,,,,,
5,11,17,324,,,,,BR52,BR5211800,,,Goiás,Jaraguá,1848.8,,,,,,,,,,,,,,,,,
5,11,17,325,,,,,BR52,BR5217302,,,Goiás,Pirenópolis,2205.32,,,,,,,,,,,,,,,,,
5,11,17,326,,,,,BR52,BR5219902,,,Goiás,São Francisco de Goiás,415.87,,,,,,,,,,,,,,,,,
5,11,17,327,,,,,BR52,BR5221007,,,Goiás,Taquaral de Goiás,204.2,,,,,,,,,,,,,,,,,
5,11,17,328,,,,,BR52,BR5221700,,,Goiás,Uruana,522.85,,,,,,,,,,,,,,,,,
5,11,17,329,,,,,BR52,BR5218706,,,Goiás,Rianápolis,159.04,,,,,,,,,,,,,,,,,
5,11,17,330,,,,,BR52,BR5211404,,,Goiás,Itauçu,384.1,,,,,,,,,,,,,,,,,
5,11,17,331,,,,,BR52,BR5210000,,,Goiás,Inhumas,615.16,,,,,,,,,,,,,,,,,
5,11,17,332,,,,,BR52,BR5219506,,,Goiás,Santa Rosa de Goiás,164.08,,,,,,,,,,,,,,,,,
5,11,17,333,,,,,BR52,BR5216809,,,Goiás,Petrolina de Goiás,531.4,,,,,,,,,,,,,,,,,
5,11,17,334,,,,,BR52,BR5204854,,,Goiás,Campo Limpo de Goiás,159.46,,,,,,,,,,,,,,,,,
5,11,17,335,,,,,BR52,BR5201108,,,Goiás,Anápolis,934.69,,,,,,,,,,,,,,,,,
5,11,17,336,,,,,BR52,BR5215405,,,Goiás,Ouro Verde de Goiás,208.92,,,,,,,,,,,,,,,,,
5,11,17,337,,,,,BR29,BR2908101,,,Bahia,Cocos,10140.97,,,,,,,,,,,,,,,,,
5,11,17,338,,,,,BR29,BR2917359,,,Bahia,Jaborandi,9954.9,,,,,,,,,,,,,,,,,
5,11,17,339,,,,,BR29,BR2909307,,,Bahia,Correntina,11503.91,,,,,,,,,,,,,,,,,
5,11,17,340,,,,,BR29,BR2928901,,,Bahia,São Desidério,15154.7,,,,,,,,,,,,,,,,,
5,11,17,341,,,,,BR52,BR5203962,,,Goiás,Buritinópolis,247.25,,,,,,,,,,,,,,,,,
5,11,17,342,,,,,BR52,BR5206701,,,Goiás,Damianópolis,415.05,,,,,,,,,,,,,,,,,
5,11,17,343,,,,,BR52,BR5212709,,,Goiás,Mambaí,854.23,,,,,,,,,,,,,,,,,
5,11,17,344,,,,,BR31,BR3126208,,,Minas Gerais,Formoso,3685.4,,,,,,,,,,,,,,,,,
5,11,17,365,,,,,BR29,BR2919553,,,Bahia,Luís Eduardo Magalhães,4037.5,,,,,,,,,,,,,,,,,
5,11,17,366,,,,,BR29,BR2903201,,,Bahia,Barreiras,8051.26,,,,,,,,,,,,,,,,,
5,11,17,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
5,11,17,486,,,,,BR52,BR5200829,,,Goiás,Amaralina,1343.57,,,,,,,,,,,,,,,,,
5,11,17,487,,,,,BR52,BR5203575,,,Goiás,Bonópolis,1628.73,,,,,,,,,,,,,,,,,
5,11,17,488,,,,,BR52,BR5212808,,,Goiás,Mara Rosa,1687.59,,,,,,,,,,,,,,,,,
5,11,17,489,,,,,BR52,BR5214838,,,Goiás,Nova Crixás,7302.03,,,,,,,,,,,,,,,,,
5,11,17,490,,,,,BR52,BR5215256,,,Goiás,Novo Planalto,1243.08,,,,,,,,,,,,,,,,,
5,11,17,491,,,,,BR52,BR5220207,,,Goiás,São Miguel do Araguaia,6148.06,,,,,,,,,,,,,,,,,
5,11,17,992,,,,,BR52,BR5220108,,,Goiás,São Luís de Montes Belos,829.64,,,,,,,,,,,,,,,,,
5,11,17,993,,,,,BR52,BR5205703,,,Goiás,Córrego do Ouro,455.66,,,,,,,,,,,,,,,,,
5,11,17,994,,,,,BR52,BR5219001,,,Goiás,Sanclerlândia,509.18,,,,,,,,,,,,,,,,,
5,11,17,995,,,,,BR52,BR5202155,,,Goiás,Araguapaz,2193.55,,,,,,,,,,,,,,,,,
5,11,17,996,,,,,BR52,BR5210901,,,Goiás,Itapaci,956.26,,,,,,,,,,,,,,,,,
5,11,17,997,,,,,BR52,BR5206404,,,Goiás,Crixás,4660.8,,,,,,,,,,,,,,,,,
5,11,17,998,,,,,BR52,BR5214002,,,Goiás,Mozarlândia,1734.6,,,,,,,,,,,,,,,,,
